lat	lng	location	type
48.89012	-121.9457	China,Tianshan No. 1 Glacier	name
40.423	-98.7372	40.4230N;98.7372W	coordinates
28.1979483	112.97133	China,Changsha	name
24.93	118.66	24.93N;118.66E	coordinates
53.17	-0.37999999999999545	53.17N;0.37999999999999545W	coordinates
-24.18	-48.24000000000001	24.18S;48.24000000000001W	coordinates
50.26348660000001	2.7884975	France,Beaurains	name
13.5392	87.6709	Indian Ocean,Bay of Bengal	name
24.0	119.0	24N;119E	coordinates
38.976556	-77.02875	38.976556N;77.02875W	coordinates
34.702905	137.41016299999998	34.702905N;137.410163E	coordinates
31.52	117.17	31.52N;117.17E	coordinates
37.48817	127.9857	South Korea,Hoengseong-gun,Gangwon-do	name
30.8645392	120.0950678	China,Huzhou	name
33.51	74.52999999999997	33.51N;74.52999999999997E	coordinates
30.5941299	114.29844140000002	China,Wuhan	name
35.09	125.54	35.09N;125.54E	coordinates
36.09	128.05	36.09N;128.05E	coordinates
37.0942412	114.4531506	China,Xingtai,Hebei	name
39.56	116.2	39.56N;116.20E	coordinates
32.08	76.31	32.08N;76.31E	coordinates
37.755651	-122.404572	37.755651N;122.404572W	coordinates
35.5487857	129.252024	South Korea,Ulsan Bay	name
32.18	78.00999999999998	32.18N;78.00999999999999E	coordinates
30.4831275	114.3070428	China,Wuhan,Hubei	name
26.03	97.21	26.03N;97.21E	coordinates
36.0764	-94.1608	36.0764N;94.1608W	coordinates
35.1	129.4	35.10N;129.4E	coordinates
10.2735633	-84.0739102	Costa Rica	name
9.1546637	-79.84795290000002	Panama,Barro Colorado Island	name
33.606970000000004	103.23396	China,Hailuo Glacier virgin forest,Sichuan basin	name
43.2443242	114.3251664	China,Inner Mongolia	name
3.2514	-76.312	3.2514N;76.3120W	coordinates
10.24	-75.3	10.24N;75.30W	coordinates
10.5	-66.9167	10.5000N;66.9167W	coordinates
32.08	76.31999999999994	32.08N;76.31999999999994E	coordinates
50.0469102	19.9970638	Poland,Krakow	name
32.000000199999995	89.9999998	China,tibet	name
32.33	76.57999999999993	32.33N;76.57999999999993E	coordinates
-37.8	144.96	37.8S;144.96E	coordinates
36.47	126.08	36.47N;126.08E	coordinates
50.85	4.35	50.8500N;4.3500E	coordinates
36.14	127.31	36.14N;127.31E	coordinates
43.0	124.0	43.00N;124.00E	coordinates
38.621367	-123.133117	38.621367N;123.133117W	coordinates
-32.8755548	-56.0201525	Uruguay	name
54.188	7.898	54.188N;7.898E	coordinates
39.95	-75.1667	39.9500N;75.1667W	coordinates
39.63	22.41	39.63N;22.41E	coordinates
9.1878746	-79.81030290000002	Panama,Frijoles Peninsula	name
34.9789625	138.9491744	Japan,Nagakura	name
19.43	-99.13	19.43N;99.13W	coordinates
46.2017559	6.1466014000000015	Switzerland,Geneva	name
37.0	126.5	37N;126.5E	coordinates
-23.55	-46.6333	23.5500S;46.6333W	coordinates
32.06167	118.77778	China,Zhongshan moutain Nanjing	name
29.7	27.5	China,western desert	name
45.4667971	9.1904984	Italy,Milan	name
-41.4718121	-72.939621	Chile,Puerto Montt	name
26.570775399999995	128.0255901	Japan,Okinawa	name
32.7209361	-117.1740001	USA,University of California,Berkeley	name
49.601756	2.8716221	France,Picardie	name
42.33	98.51	42.33N;98.51E	coordinates
38.1635	141.5216	38.1635N;141.5216E	coordinates
39.68	-75.76	39.68N;75.76W	coordinates
53.5333	-113.5	53.5333N;113.5000W	coordinates
35.2	76.2	35.20N;76.20E	coordinates
-28.4688963	-65.7790753	Argentina,Catamarca	name
37.841102	-122.1097645	USA,Contra Costa County,California	name
30.43	122.29	30.43N;122.29E	coordinates
-0.1138	-74.465	0.1138S;74.4650W	coordinates
25.04094	121.519017	25.040940N;121.519017E	coordinates
53.48333	6.55	Holland,Groningen,Waddenzee	name
24.0	109.0	Guangxi,China	name
-62.22	-58.78	62.22S;58.78W	coordinates
35.68448	140.063958	35.68448N;140.063958E	coordinates
60.34	24.4	60.34N;24.40E	coordinates
28.88	105.42	28.88N;105.42E	coordinates
-35.308	149.1245	35.3080S;149.1245E	coordinates
36.31	128.53	36.31N;128.53E	coordinates
36.17	-86.77	36.17N;86.77W	coordinates
42.9903482	142.4962523	Japan,Hokkaido	name
27.708796000000003	85.32024399999997	Nepal,Kathmandu	name
36.2	140.1	Japan,the bug was collected in Tsukuba	name
1.8330623	29.4980774	Democratic Republic of the Congo,Ituri	name
41.4641008	-112.2630056	USA,Bear River Migratory Bird Refuge	name
34.754625700000005	127.65985900000001	South Korea, Yeosu	name
-7.1195	-34.845	7.1195S;34.845W	coordinates
-30.159	-51.1348	30.1590S;51.1348W	coordinates
-18.8815815	-48.259917299999984	18.8815815S;48.259917299999984W	coordinates
42.9995032	125.9816054	China,Jilin Province	name
42.9995032	125.9816054	China,Jilin	name
19.04	-98.2	19.04N;98.20W	coordinates
27.3300237	88.6126094	India,Sikkim,North East India	name
-12.83	45.14	12.83S;45.14E	coordinates
39.92	116.46	39.92N;116.46E	coordinates
12.9246	79.1348	12.9246N;79.1348E	coordinates
51.35099	5.61197	Netherlands,Sterksel	name
47.5713111	-52.6999935	Canada,St John's,Newfoundland	name
38.4	-8.8	38.4N;8.8W	coordinates
23.7593572	90.3788136	Bangladesh,Dhaka	name
22.974677	88.55701	22.974677N;88.55701E	coordinates
52.2405	-0.9027	52.2405N;0.9027W	coordinates
9.3930083	-0.8234811	9.3930083N;0.8234811W	coordinates
46.1934	6.14797	46.1934N;6.14797E	coordinates
46.19342587962495	6.147970408201218	46.19342587962495N;6.147970408201218E	coordinates
18.428487	-97.396224	18.428487N;97.396224W	coordinates
44.094443	-84.233529	44.094443N;84.233529W	coordinates
35.03222	135.45599	35.032220N;135.45599E	coordinates
53.46039	9.96853	53.46039N;9.96853E	coordinates
52.2319237	21.0067265	Poland,Warsaw	name
51.1263106	16.9781963	Poland,Wroclaw	name
-27.6033738	-48.5224634	Brazil,Florianopolis,UFSC	name
36.3727701	6.617865	36.3727701N;6.617865E	coordinates
-10.98	-77.11	10.98S;77.11W	coordinates
18.2167	109.467	18.2167N;109.4670E	coordinates
35.594707	139.693635	35.594707N;139.693635E	coordinates
-33.3168847	26.5118354	South Africa,Kimberly	name
-29.573402	21.2051361	South Africa,Northern Cape	name
49.260404	13.910308999999984	49.260404N;13.910308999999984E	coordinates
48.975658	14.480254999999943	48.975658N;14.480254999999943E	coordinates
49.689946	14.010415	49.689946N;14.010415E	coordinates
48.975658	14.480255	48.975658N;14.480255E	coordinates
36.6671006	117.0188337	China,Pearl Spring	name
46.0727	18.2323	46.0727N;18.2323E	coordinates
-23.247182029029858	-51.10788345336914	23.247182029029858S;51.10788345336914W	coordinates
24.0002488	53.9994829	United Arab Emirates	name
50.4452	-104.6189	50.4452N;104.6189W	coordinates
31.85	117.26	31.85N;117.26E	coordinates
-22.895179	-43.112422	22.895179S;43.112422W	coordinates
46.6532	-79.3832	46.6532N;79.3832W	coordinates
40.4167047	-3.7035825	Spain,Madrid	name
13.2764	7.169735	Niger,Madarounfa	name
-27.4020848	153.1553756	Australia,Brisbase	name
53.2190652	6.5680077	Netherlands,Groningen	name
37.5726028	-85.1551411	USA,Kentucky	name
39.60317	-74.34015	USA,Tuckerton,New Jersey	name
63.4305	10.3951	63.4305N;10.3951E	coordinates
-24.4842187	-51.8148872	Brazil,Parana	name
21.0000287	57.0036901	Oman	name
-29.8425284	-53.7680577	Brazil,Rio Grande do Sul	name
-27.0628367	-51.114965	Brazil,Santa Catarina	name
-22.2752762	-42.419415	Brazil,Rio De Janeiro	name
-37.6031124	-62.4023807	Argentina,Pigue	name
30.53	120.69	30.53N;120.69E	coordinates
35.0	119.2	35N;119.2E	coordinates
-26.8580257	152.9569066	Australia,Queensland,Beerwah	name
26.8105777	73.7684549	India,Rajasthan	name
51.57	7.37	51.57N;7.37E	coordinates
36.19	36.16	36.19N;36.16E	coordinates
37.5666791	126.9782914	Korea,Seoul	name
23.179501155308156	113.3609078054202	23.179501155308156N;113.3609078054202E	coordinates
41.428083	2.142278	41.428083N;2.142278E	coordinates
30.5000001	102.4999999	China,SiChuan	name
11.3306483	77.7276519	India,Erode	name
29.1869	-89.93674	USA,Gulf of Mexico	name
28.5629	77.2092	28.5629N;77.2092E	coordinates
19.531932	76.0554568	India,Maharashtra	name
42.36	-71.08	42.36N;71.08W	coordinates
46.31	-84.38	46.31N;84.38W	coordinates
12.9165	79.1325	12.9165N;79.1325E	coordinates
-16.15	-56.38	16.15S;56.38W	coordinates
49.18	-0.36	49.18N;0.36W	coordinates
48.78	2.47	48.78N;2.47E	coordinates
37.183054	-3.6021928	Spain,Granada	name
34.8804677	128.621207	South Korea,Geoje	name
35.34	25.14	35.34N;25.14E	coordinates
51.0948	10.2652	51.0948N;10.2652E	coordinates
43.6532	-79.3832	43.6532N;79.3832W	coordinates
47.3941	0.6848	47.3941N;0.6848E	coordinates
50.4568	2.617	50.4568N;2.6170E	coordinates
44.4475	1.442	44.4475N;1.4420E	coordinates
43.1843	3.0031	43.1843N;3.0031E	coordinates
48.6103	2.4748	48.6103N;2.4748E	coordinates
48.817	2.5156	48.8170N;2.5156E	coordinates
45.5646	5.9178	45.5646N;5.9178E	coordinates
52.3702	4.8952	52.3702N;4.8952E	coordinates
47.8119215	-53.9672633	Canada,Come by Chance,Newfoundland	name
53.5168895	15.0749328	Poland,Wislawie	name
-23.986278	-46.30836899999997	23.986278S;46.30836899999997W	coordinates
46.55086	8.71246	46.55086N;8.71246E	coordinates
35.0	139.33	35.00N;139.33E	coordinates
32.9407495	52.9471344	Iran	name
-20.0390682	-63.5203507	Bolivia,Camiri	name
32.1296839	-82.3299928	USA,Toombs County,GA	name
40.4406	-79.9959	40.4406N;79.9959W	coordinates
41.6012248	-71.3219958	USA,RI,Narragansett Bay	name
39.0458	-76.6413	39.0458N;76.6413W	coordinates
43.8041	-120.5542	43.8041N;120.5542W	coordinates
51.5719	4.7683	51.5719N;4.7683E	coordinates
-21.32	55.49	21.32S;55.49E	coordinates
30.86017	72.31976	Pakistan,Khewra Salt Mine,Punjab	name
42.2681569	-83.7312291	USA,Ann Arbor	name
43.344	-8.388	43.344N;8.388W	coordinates
43.34	-8.39	43.34N;8.39W	coordinates
47.3752671	-109.6387579	USA,Montana	name
-21.2	55.3	21.20S;55.30E	coordinates
45.6055889	-73.734497	Canada,Laval	name
34.2748108	-118.5369002	USA,Porter Ranch,CA	name
48.9045	2.3048	48.9045N;2.3048E	coordinates
13.0631	80.2518	13.0631N;80.2518E	coordinates
20.046	110.193	20.046N;110.193E	coordinates
48.2634439	8.1647488	Germany,Black Forest	name
-22.72528	-47.64917	Brazil,Sao Paulo,Piracicaba	name
35.45	115.45	35.45N;115.45E	coordinates
-27.0485698	-65.3933948	Argentina,Famailla,Tucuman	name
39.41	-0.16	39.41N;0.16W	coordinates
13.8283624	100.5683792	Thailand,southern	name
-18.9113	-48.2622	18.9113S;48.2622W	coordinates
39.9526	-75.1652	39.9526N;75.1652W	coordinates
44.9567508	-93.076585	USA,St. Paul,MN	name
30.7194022	76.7646552	India,Chandigarh	name
31.1	121.28	31.10N;121.28E	coordinates
30.52	114.31	30.52N;114.31E	coordinates
74.0	-155.0	74N;155W	coordinates
42.4396039	-76.4968019	USA,New York,Ithaca	name
33.011748	132.9977961	Japan,Kuroshio region	name
-35.78	147.22	35.78S;147.22E	coordinates
46.542	24.557	46.542N;24.557E	coordinates
46.767	23.6	46.767N;23.600E	coordinates
47.15	6.9917	47.15N;6.9917E	coordinates
47.2753454	7.3428312	Switzerland,Perrefitte	name
51.3807987	16.4330936	Poland,lower Silesia	name
37.53	-75.4	37.53N;75.4W	coordinates
47.44	9.92	47.44N;9.92E	coordinates
47.2	9.69	47.20N;9.69E	coordinates
43.3	5.4	43.3N;5.4E	coordinates
36.6421169	127.4891742	South Korea,Cheongju	name
40.64	22.9433	40.6400N;22.9433E	coordinates
52.131802	-106.660767	Canada,Saskatoon	name
39.36	22.27	39.36N;22.27E	coordinates
23.3448	120.9457	23.3448N;120.9457E	coordinates
6.379448	2.451324	6.379448N;2.451324E	coordinates
53.340268	-6.294769999999971	53.340268N;6.294769999999971W	coordinates
53.631611	-113.323975	53.631611N;113.323975W	coordinates
27.13104	57.08716	Iran,Hasht bandi,Minab,Hormozgan	name
37.85	27.81	37.85N;27.81E	coordinates
33.749	-84.38800000000003	33.749N;84.38800000000003W	coordinates
-33.25	-70.39	33.25S;70.39W	coordinates
-31.7699736	-52.3410161	Brazil,Pelotas	name
41.5089324	74.724091	Kyrgyzstan	name
-40.37825	175.62021	New Zealand,Laboratory C4.21 of Science Towers,Palmerston North Massey University Campus	name
-33.2263	19.3401	33.2263S;19.3401E	coordinates
37.62	-120.76	37.62N;120.76W	coordinates
59.2747378	15.2149988	Sweden,Orebro	name
59.94	30.37	59.94N;30.37E	coordinates
4.7754	100.8403	4.7754N;100.8403E	coordinates
20.2828	85.7696	20.2828N;85.7696E	coordinates
44.6471761	-100.348761	USA,South Dakota	name
46.1936	6.1489	46.1936N;6.1489E	coordinates
28.0	-88.0	28N;88W	coordinates
47.2868352	-120.2126139	USA,Washington (state)	name
30.54	114.36	30.54N;114.36E	coordinates
46.9482713	7.4514512	Switzerland,Bern	name
28.4893333	-108.6928333	Mexico,Sonora,El Riito	name
-18.5264844	-44.1588654	Brazil,Minas Gerais	name
48.1371079	11.5753822	Germany,Munich	name
0.06116	34.28823	Kenya,Asembo sub-county of Siaya County	name
39.55	119.38	39.55N;119.38E	coordinates
19.43	-99.0	19.43N;99W	coordinates
-26.2737	-54.1406	26.2737S;54.1406W	coordinates
-19.451	-47.5557	19.451S;47.5557W	coordinates
-5.474	-35.124	5.4740S;35.1240W	coordinates
-16.4048	-49.1518	16.4048S;49.1518W	coordinates
-15.5223	-47.5432	15.5223S;47.5432W	coordinates
19.52	102.1	19.52N;102.10E	coordinates
43.18	5.23	43.18N;5.23E	coordinates
-18.8816	-48.2599	18.8816S;48.2599W	coordinates
-8.0543	-34.8813	8.0543S;34.8813W	coordinates
27.8815412	78.0690216	India,Aligarh Hospital,Aligarh	name
-19.9208	-43.9378	19.9208S;43.9378W	coordinates
-18.5441	-48.1544	18.5441S;48.1544W	coordinates
54.5519	36.2851	54.5519N;36.2851E	coordinates
56.501	84.9925	56.5010N;84.9925E	coordinates
54.9885	73.3242	54.9885N;73.3242E	coordinates
33.46984	-88.812	USA,Texas,Channelview,Moncrief Park	name
38.627	-90.1994	38.6270N;90.1994W	coordinates
41.2524	-95.998	41.2524N;95.9980W	coordinates
47.3713	0.6833	47.3713N;0.6833E	coordinates
48.7630165	11.4250395	Germany,Ingolstadt	name
74.38	31.57	74.38N;31.57E	coordinates
-30.0328	-51.23	30.0328S;51.23W	coordinates
41.4191424	128.1952668	China,Changbai Mountain	name
46.63	14.31	46.63N;14.31E	coordinates
48.2438	14.4431	48.2438N;14.4431E	coordinates
38.9597594	34.9249653	Turkey	name
37.92	139.04	37.92N;139.04E	coordinates
-24.0727778	31.625	South Africa,Kruger National Park	name
40.6405	-8.6538	40.6405N;8.6538W	coordinates
36.49	10.9	36.49N;10.9E	coordinates
53.3339055	5.3514909	Netherlands,Terschelling	name
47.8	-54.0	47.8N;54W	coordinates
48.4448	6.1632	48.4448N;6.1632E	coordinates
28.6021189	-81.1909382	USA,Florida,Orange County,UCF Arboretum	name
28.6362997	77.1576444	India,Pusa	name
35.197863	139.827151	35.197863N;139.827151E	coordinates
35.7200292	139.264557	35.7200292N;139.264557E	coordinates
35.805996	140.470123	35.805996N;140.470123E	coordinates
35.367308	139.553326	35.367308N;139.553326E	coordinates
1.4296586	114.7405992	Indonesia,Borneo Island	name
43.130026	-82.798263	USA,Yale	name
43.06451	141.3466	Japan,Hokkaido,Oshoro Bay	name
31.572494	130.527873	Japan,Kagoshima,Kagoshima	name
6.097367	133.313631	Palau	name
34.8160532	134.6854525	Japan,Himeji	name
41.02337	-88.30617	Japan,Kanazawa,Kanazawa Univrersity,Kakuma Campus	name
26.33	89.44	26.33N;89.44E	coordinates
-23.519427	-46.7464	23.519427S;46.746400W	coordinates
-23.5342	-46.6881	23.5342S;46.6881W	coordinates
-22.736269	-47.644183	22.736269S;47.644183W	coordinates
-23.530767	-46.748376	23.530767S;46.748376W	coordinates
29.7355047	-94.9774274	USA,Baytown	name
29.756202	-95.0896573	USA,Channelview,Texas	name
29.7766414	-95.0747501	USA,Texas,Houston,San Jacinto River	name
26.0797124	119.3033837	China,Fuzhou	name
39.46	-6.37	39.46N;6.37W	coordinates
64.750997	-147.349319	USA,Fairbanks,AK	name
54.3216753	10.1371858	Germany,Kiel	name
-10.5	-75.25	Peru,Pasco	name
22.5645	72.9289	22.5645N;72.9289E	coordinates
57.46	12.18	57.46N;12.18E	coordinates
59.12	17.49	59.12N;17.49E	coordinates
56.1	14.52	56.1N;14.52E	coordinates
23.1167	113.25	23.1167N;113.2500E	coordinates
40.480549742407064	-3.68685320019722	40.480549742407064N;3.68685320019722W	coordinates
40.6871915	-73.9762008	USA,Conneticut	name
24.7736546	-78.0000547	Bahamas	name
51.76	55.08	51.76N;55.08E	coordinates
37.65	126.96	37.65N;126.96E	coordinates
48.584614	7.7507127	France,Strasbourg	name
48.35	7.44	48.35N;7.44E	coordinates
48.34	7.45	48.34N;7.45E	coordinates
32.5841408	-115.4574045	USA,California ex Mexico	name
14.6	121.02	14.60N;121.02E	coordinates
48.12	16.22	48.12N;16.22E	coordinates
45.26	28.0	45.26N;28.0E	coordinates
-20.32	-40.33	20.32S;40.33W	coordinates
-37.7945864	144.9492838	Australia,The Royal Children's Hospital,Melbourne	name
55.38	12.27	55.38N;12.27E	coordinates
51.48	-0.22	51.48N;0.22W	coordinates
47.0812	18.03	47.0812N;18.030E	coordinates
51.75619	10.63462	Germany,Harz Mountains	name
35.0158859	126.7108313	Korea,Naju	name
15.2572432	-86.0755145	Honduras	name
13.5066394	104.869423	Cambodia	name
53.9678417	14.1360155	Germany,Baltic Sea	name
31.05	121.76	31.05N;121.76E	coordinates
52.3328	4.86534	52.3328N;4.86534E	coordinates
41.589696	41.6430602	Georgia,Khelvachauri	name
41.5979339	41.9398463	Georgia,Keda	name
41.6395128	42.9859225	Georgia,Akhaltsikhe	name
65.0	130.0	Russia,Mammoth Mountain in the Aldan river valley in Central Yakutia (Eastern Siberia)	name
40.8832318	-72.8578027	USA,New York,Suffolk County	name
65.0	130.0	Russia,Mammoth Mountain,Aldan River Valley,Central Yakutia (Eastern Siberia)	name
48.31	9.03	48.31N;9.03E	coordinates
35.21	138.43	35.21N;138.43E	coordinates
31.5035	114.773	31.5035N;114.773E	coordinates
38.6	-75.3	38.60N;75.30W	coordinates
29.4422	-90.2992	29.4422N;90.2992W	coordinates
-30.5343665	135.6301212	Australia,south australia	name
-30.0	-51.0	30S;51W	coordinates
1.0857	-77.6186	1.0857N;77.6186W	coordinates
1.79	-78.79	1.79N;78.79W	coordinates
55.3333373	2.9999964	North Sea	name
-23.5975	-46.6439	23.5975S;46.6439W	coordinates
47.658779	-117.426048	47.658779N;117.426048W	coordinates
55.65	12.47	55.65N;12.47E	coordinates
-23.4355	-48.6832	23.4355S;48.6832W	coordinates
28.47849	65.64355	Iran,Nikshahr,Sistan Baluchistan	name
36.08	136.21	36.08N;136.21E	coordinates
46.919117	18.22087799999997	46.919117N;18.22087799999997E	coordinates
-28.45	-58.98	28.45S;58.98W	coordinates
-31.39	-58.02	31.39S;58.02W	coordinates
48.304957	14.294189	48.304957N;14.294189E	coordinates
36.516698379284165	-6.410157680511475	36.516698379284165N;6.410157680511475W	coordinates
55.676111	12.568333	55.676111N;12.568333E	coordinates
26.5450001	117.842778	China,Fujian	name
39.74	-104.83	39.74N;104.83W	coordinates
-23.5575062	-46.6722151	23.5575062S;46.6722151W	coordinates
-20.45	-42.51	20.45S;42.51W	coordinates
28.60828	77.20081	28.60828N;77.20081E	coordinates
-35.36217	149.0835894	Australia,Pearce	name
34.32	129.25	34.32N;129.25E	coordinates
-8.04	-34.94	8.04S;34.94W	coordinates
51.1657	10.45150000000001	51.1657N;10.45150000000001E	coordinates
12.9165	79.13249999999994	12.9165N;79.13249999999994E	coordinates
-16.35	145.9	Australia,Central Great Barrier Reef	name
55.64885185361473	12.4710313975811	55.64885185361473N;12.4710313975811E	coordinates
40.34	-105.08	40.34N;105.08W	coordinates
28.57455252165917	77.23535154014826	28.57455252165917N;77.23535154014826E	coordinates
28.6280759632089	77.22341537475586	28.6280759632089N;77.22341537475586E	coordinates
-17.67804472008466	-44.81597900390625	17.67804472008466S;44.81597900390625W	coordinates
7.00178	2.6127400000000307	7.00178N;2.6127400000000307E	coordinates
31.273504239602023	121.51838114485145	31.273504239602023N;121.51838114485145E	coordinates
31.273567047748543	121.51830317940039	31.273567047748543N;121.51830317940039E	coordinates
31.273624594794583	121.51841333135962	31.273624594794583N;121.51841333135962E	coordinates
52.0977181	19.0258159	Poland	name
35.510719	133.496118	Japan,Tottori,Daisen	name
14.17759	121.27098	Jamaica,Hector's Bay	name
41.7151	44.82709999999997	41.7151N;44.82709999999997E	coordinates
-23.5506507	-46.6333824	Brazil,Sao Paulo -SP	name
41.6500201	-72.7342163	USA,Connecticut	name
12.9202	79.13329999999996	12.9202N;79.13329999999996E	coordinates
12.9202	79.1333	12.9202N;79.1333E	coordinates
45.70607	11.51014	Italy,Aeolian Islands,Vulcano	name
38.152989031308195	-105.63867330551147	38.152989031308195N;105.63867330551147W	coordinates
46.31860710682863	-100.18359661102295	46.31860710682863N;100.18359661102295W	coordinates
40.12	-82.0	40.12N;82W	coordinates
32.0167	131.35	32.0167N;131.3500E	coordinates
-33.7181	150.31060000000002	33.7181S;150.31060000000002E	coordinates
-11.2958746	159.7919164	Solomon Islands,Rennell and Bellona	name
-10.6564401	166.0616684	Solomon Islands,Temotu	name
31.324861172159835	-83.84179830551147	31.324861172159835N;83.84179830551147W	coordinates
31.95216223802497	-82.96875	31.95216223802497N;82.96875W	coordinates
31.95216223802497	-83.4960857499999	31.95216223802497N;83.4960857499999W	coordinates
42.61946	-7.863112	Spain,Galicia	name
-22.788842992587245	-48.50738525390625	22.788842992587245S;48.50738525390625W	coordinates
-18.584322	-46.51315299999999	18.584322S;46.51315299999999W	coordinates
-23.560035	-46.64733699999999	23.560035S;46.64733699999999W	coordinates
47.46	16.470000000000027	47.46N;16.470000000000027E	coordinates
48.3421	-0.591199999999958	48.3421N;0.591199999999958W	coordinates
37.23	-5.59	37.23N;5.59W	coordinates
42.81152174509788	-8.964825750000045	42.81152174509788N;8.964825750000045W	coordinates
43.76792117634247	-84.80859518051147	43.76792117634247N;84.80859518051147W	coordinates
12.918503969265	79.13865745067596	12.918503969265N;79.13865745067596E	coordinates
39.743	-104.84199999999998	39.743N;104.84199999999998W	coordinates
34.0	-112.0	34.00N;112W	coordinates
47.0	-110.0	47.00N;110.00W	coordinates
55.7507178	37.6176606	Russia,Moscow	name
43.2964	5.37	43.2964N;5.37E	coordinates
44.61758	8.63968	"Spain,Malaga,Estacion Experimental ""La Mayora"",Algarrobo Costa"	name
-1.2832533	36.8172449	Kenya,Nairobi	name
-4.7993356	114.5632032	Indonesia	name
39.92667	16.11139	Italy,Pollino National Park,Basilicata	name
-23.2335499	17.3231107	Namibia	name
18.1850507	-77.3947693	Jamaica	name
59.332	18.064	59.332N;18.064E	coordinates
37.896	-122.25	37.896N;122.250W	coordinates
-19.03715	15.55367	19.03715S;15.55367E	coordinates
-19.03133	15.54865	19.03133S;15.54865E	coordinates
50.86573	18.82978	Poland,Truskolasy	name
51.48	-3.18	51.48N;3.18W	coordinates
-20.804904106750556	-55.18707275390625	20.804904106750556S;55.18707275390625W	coordinates
43.338	-89.38040000000001	43.338N;89.38040000000001W	coordinates
13.26668	79.88434	13.26668N;79.88434E	coordinates
40.44	-79.97	40.44N;79.97W	coordinates
18.0	-66.0	18N;66W	coordinates
19.88	75.31999999999994	19.88N;75.31999999999994E	coordinates
22.0667	88.0698	22.0667N;88.0698E	coordinates
29.531786	-95.370974	USA,southwestern US	name
-33.867139	151.207114	33.867139S;151.207114E	coordinates
54.5972686	-5.9301088	54.5972686N;5.9301088W	coordinates
-34.92577	138.599732	34.92577S;138.599732E	coordinates
-37.814251	144.963169	37.814251S;144.963169E	coordinates
-42.882743	147.330234	42.882743S;147.330234E	coordinates
37.93	-122.34	37.93N;122.34W	coordinates
45.42	-123.93	45.42N;123.93W	coordinates
-5.6816069	144.2489081	Papua New Guinea	name
49.227223	-102.169534	49.227223N;102.169534W	coordinates
18.9387544	72.8352382	India,Mumbai	name
55.5321257	-106.1412243	Canada,Saskatchewan	name
31.9793325	120.8836358	China,nantong,Jiangsu Province	name
12.409753820104937	78.82965887890634	12.409753820104937N;78.82965887890634E	coordinates
50.2796448	57.2124606	Kazakhstan,Aktobe	name
39.86595	-75.17879	Cote d'Ivoire,Thai National Park	name
50.1155944	8.6983933	Germany,Frankfurt,Zoo	name
37.12814	99.72775	37.12814N;99.72775E	coordinates
51.5619065	9.9500365	Germany,Goettingen,German Primate Center	name
-22.819046216405944	-47.07089653238654	22.819046216405944S;47.07089653238654W	coordinates
50.58714	8.69093	50.58714N;8.69093E	coordinates
41.4822	-81.66970000000003	41.4822N;81.66970000000003W	coordinates
29.868088	-95.288713	USA,San Jacinto River sediment in Houston,Texas	name
21.18014507823011	40.03125071525574	21.18014507823011N;40.03125071525574E	coordinates
41.8	123.38	41.8N;123.38E	coordinates
-19.55	-43.56	19.55S;43.56W	coordinates
9.91179	-84.03407	Costa Rica,San Jose Province,Curridabat	name
9.94522	-84.03927	Costa Rica,San Jose Province,Sabanilla	name
-21.5565914	-45.4340674	Brazil,Minas Gerais State,Varginha	name
-20.733	-48.5998889	Brazil,Sao Paulo State,Colina	name
-20.949077	-48.479083	Brazil,Sao Paulo State,Bebedouro	name
19.287803	-99.159154	19.287803N;99.159154W	coordinates
51.7	10.86	51.70N;10.86E	coordinates
-3.0815121	-59.9951379	Brazil,Sertanopolis	name
-32.9443578	-60.6420191	Argentina,Rosario,Santa Fe	name
46.95	7.47	46.95N;7.47E	coordinates
49.2608724	-123.1139529	Canada,Vancouver	name
-3.3244	-57.413	3.3244S;57.4130W	coordinates
42.509904847704156	-70.93359231948853	42.509904847704156N;70.93359231948853W	coordinates
32.0667	34.8	32.0667N;34.8000E	coordinates
70.0	5.0	Norway,Norwegian Sea	name
41.78976	-87.59977	USA,Comer Children's Hospital at the University of Chicago	name
-22.896559	-43.119581	22.896559S;43.119581W	coordinates
-23.3112878	-51.1595023	Brazil,Londrina	name
44.0328573	-69.5186585	USA,Maine,Damariscotta River	name
-42.52	147.19	42.52S;147.19E	coordinates
38.764675	-9.164776	38.764675N;9.164776W	coordinates
38.7647	-9.1648	38.7647N;9.1648W	coordinates
-21.178333	-47.8066671	Brazil,Ribeirao Preto	name
-10.8855129	-48.3716912	Brazil,Tocantins State	name
50.595299	36.586933	Russia,Belgorod	name
40.48	-3.68	40.48N;3.68W	coordinates
5.9737551	116.1072426	Malaysia,Borneo	name
-24.265	-69.0717	24.2650S;69.0717W	coordinates
38.750707	-9.200853	38.750707N;9.200853W	coordinates
-26.276849	30.1500153	South Africa,Mpumalanga	name
-27.4667	153.0333	27.4667S;153.0333E	coordinates
-17.7391	168.2636	17.7391S;168.2636E	coordinates
-28.7853618	26.4978933	South Africa,Free State	name
12.7503486	122.7312101	Philippines	name
45.2686	-93.0808	45.2686N;93.0808W	coordinates
30.0	-91.0	30N;91W	coordinates
-41.48	-72.4	41.48S;72.40W	coordinates
44.5667	-123.2833	44.5667N;123.2833W	coordinates
48.13	-1.31	48.13N;1.31W	coordinates
48.3	-3.19	48.30N;3.19W	coordinates
47.17	-0.29	47.17N;0.29W	coordinates
-22.133711	166.350494	22.133711S;166.350494E	coordinates
